,frame_number,row_coordinate
210,3717,106.3984962406015
211,3718,106.40601503759399
212,3719,106.40601503759399
213,3720,106.224
214,3721,106.21259842519684
215,3722,106.7457627118644
216,3723,106.42748091603053
217,3724,106.3984962406015
218,3725,106.54198473282443
219,3726,106.36585365853658
220,3727,106.336
221,3728,106.39024390243902
222,3729,106.46564885496183
223,3730,106.43846153846154
224,3731,106.52307692307693
225,3732,106.232
226,3733,106.40322580645162
227,3734,106.28571428571429
228,3735,106.35433070866142
229,3736,106.31746031746032
230,3737,106.37795275590551
231,3738,106.344
232,3739,106.36507936507937
233,3740,106.39837398373983
234,3741,106.384
235,3742,106.37301587301587
236,3743,106.456
237,3744,106.3203125
238,3745,106.43076923076923
239,3746,106.37984496124031
240,3747,106.36220472440945
241,3748,106.359375
242,3749,106.44
243,3750,106.4296875
244,3751,106.464
245,3752,106.57142857142857
246,3753,106.45238095238095
247,3754,106.4920634920635
248,3755,106.51937984496124
249,3756,106.45736434108527
250,3757,106.4375
251,3758,106.45112781954887
252,3759,106.61904761904762
253,3760,106.48818897637796
254,3761,106.46212121212122
255,3762,106.54263565891473
256,3763,106.59848484848484
257,3764,106.5114503816794
258,3765,106.54615384615384
259,3766,106.5
260,3767,106.58778625954199
261,3768,106.5
262,3769,106.55384615384615
263,3770,106.4812030075188
264,3771,106.40151515151516
265,3772,106.648
266,3773,106.60317460317461
267,3774,106.43939393939394
268,3775,106.59541984732824
269,3776,106.5
270,3777,106.65942028985508
271,3778,106.72592592592592
272,3779,106.31159420289855
273,3780,106.32352941176471
274,3781,106.83076923076923
275,3782,106.72058823529412
276,3783,106.69117647058823
277,3784,106.65384615384616
278,3785,106.87407407407407
279,3786,106.95238095238095
280,3787,107.05511811023622
281,3788,106.921875
282,3789,106.83582089552239
283,3790,106.89208633093526
284,3791,106.91851851851852
285,3792,106.76428571428572
286,3793,106.79285714285714
287,3794,106.89855072463769
288,3795,106.75
289,3796,106.82857142857142
290,3797,106.51063829787235
291,3798,106.5
292,3799,106.48965517241379
293,3800,106.48630136986301
294,3801,106.76978417266187
295,3802,106.97777777777777
296,3803,107.05343511450381
297,3804,107.02919708029196
298,3805,106.56338028169014
299,3806,106.67832167832168
300,3807,106.77536231884058
301,3808,106.89781021897811
302,3809,106.84558823529412
303,3810,107.03676470588235
304,3811,107.06569343065694
305,3812,107.14179104477611
306,3813,107.12307692307692
307,3814,107.56204379562044
308,3815,107.0859375
309,3816,107.69285714285714
310,3817,107.76811594202898
311,3818,107.15625
312,3819,107.16666666666667
313,3820,107.22307692307692
314,3821,107.66176470588235
