,frame_number,row_coordinate
108,315,161.78267594740913
109,316,163.51556842867487
110,317,145.86666666666667
111,318,145.77597402597402
112,319,146.6206896551724
113,320,145.7970297029703
114,321,145.8548387096774
115,322,145.81846153846155
116,323,115.76005961251863
117,324,105.359375
118,325,145.82950819672132
119,326,146.02693602693603
120,327,145.82781456953643
121,328,146.1225
122,329,146.0234899328859
123,330,93.51282051282051
124,331,146.1081967213115
125,332,145.99346405228758
126,333,124.15384615384616
127,334,106.625
128,335,117.79787234042553
129,336,120.32724505327245
130,337,105.19850746268656
131,338,131.75915221579962
132,339,134.33132530120483
133,340,159.0358208955224
134,341,138.30862068965519
135,342,134.1870170015456
136,343,133.44323483670294
137,344,133.1652021089631
138,345,133.29468599033817
139,346,133.11042944785277
140,347,131.70060790273556
141,348,131.41518578352182
142,349,130.83363802559415
143,350,131.96869851729818
144,351,133.16030534351145
145,352,133.17972350230414
146,353,129.1621187800963
147,354,129.2186495176849
148,355,124.67201166180757
149,356,128.39495798319328
150,357,130.73639455782313
151,358,125.55873493975903
152,359,129.13036565977742
153,360,124.61042944785277
154,361,123.38473053892216
155,362,124.45402298850574
156,363,124.19287833827893
157,364,123.49217638691323
158,365,126.41711956521739
159,366,123.09867452135494
160,367,110.4159402241594
161,368,116.35320584926885
162,369,132.611209439528
163,370,121.7179104477612
164,371,124.31479140328697
165,372,121.29452054794521
166,373,114.01677852348993
167,374,105.21534936998854
168,375,120.18648648648649
169,376,121.77190542420028
170,377,119.90405405405406
171,378,119.81315789473685
172,379,122.14986376021798
173,380,120.75546448087432
174,381,119.129074315515
175,382,121.37448559670781
176,383,122.079561042524
177,384,122.32782369146005
178,385,123.22681883024251
179,386,121.35470668485675
180,387,122.02747252747253
181,388,122.64021887824897
182,389,122.94736842105263
183,390,123.92946058091286
184,391,117.91514360313316
185,392,127.95297297297297
186,393,120.15875169606512
187,394,122.05774647887324
188,395,122.52737752161383
189,396,122.23497267759562
190,397,121.68539325842697
191,398,121.93885869565217
192,399,117.13702239789197
193,400,121.42069892473118
194,401,122.76421636615811
195,402,119.62678803641093
196,403,120.32138114209828
197,404,120.18243243243244
198,405,120.55006858710563
199,406,119.02133333333333
200,407,116.37755102040816
201,408,120.358310626703
202,409,122.21768707482993
203,410,120.34437086092716
204,411,119.87007874015748
205,412,119.88451443569554
206,413,120.44370860927152
207,414,120.46596858638743
208,415,120.82266666666666
209,416,121.7038043478261
210,417,126.41160220994475
211,418,122.88266666666667
212,419,122.84494086727989
213,420,122.59175531914893
214,421,122.37027027027027
215,422,122.57065217391305
216,423,122.73396998635744
217,424,140.00133155792278
218,425,136.1569965870307
219,426,131.12332838038634
220,427,130.8890577507599
221,428,132.3684210526316
222,429,130.79090909090908
223,430,128.93440233236151
224,431,126.88825214899714
225,432,128.0
226,433,131.6179604261796
227,434,128.61111111111111
228,435,127.26080691642652
229,436,127.89985693848355
230,437,127.80257510729614
231,438,132.89465648854963
232,439,130.15656565656565
233,440,127.78242074927954
234,441,132.92957746478874
235,442,132.5177065767285
236,443,130.86467236467237
237,444,130.20780856423173
238,445,130.02481389578165
239,446,132.2466307277628
240,447,131.75
241,448,130.57369942196533
242,449,130.87315634218288
243,450,131.3582966226138
244,451,133.1477900552486
245,452,128.37784522003034
246,453,126.8
247,454,127.04081632653062
248,455,130.22972972972974
249,456,126.30404463040446
250,457,126.48422496570645
251,458,126.50451612903225
252,459,135.2520325203252
253,460,135.16822429906543
254,461,114.31003039513678
255,462,135.67302452316076
256,463,134.74084124830392
